Company_Code,Company_Name,Article_Title,Article_Date,ESG_Relevance_Score,Is_ESG_Relevant,Matched_ESG_Keywords,Matched_Non_ESG_Keywords,Rejection_Reason,Analysis_Date
POLICYBZR,PB Fintech,"PB Fintech-Policybazaar shares fall 2%, among top midcap losers in morning trading session Shares of PB Fintech declined by 2% to trade at Rs 1,795.40 in Friday's trading session. This movement places",2025-07-11,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,PB Fintech shares drop over 5% as Rs 696 crore investment plan in PB Healthcare Services fails to excite investors PB Fintech share price dropped over 5 percent in March 12 trade as the company's Rs 6,2025-03-12,-3,False,,"share price, brokerage, intraday",Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"Trade Spotlight: How should you trade JSW Infrastructure, Dabur, RITES, APL Apollo Tubes, Container Corporation, PB Fintech and others on June 5? Equity benchmarks bounced back by a third of a percent",2025-06-04,0,False,,,Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"Smallcap, midcap stocks rally up to 9% amid broader optimism over GST reforms, S&P upgrade; check top gainers The shares of smallcap and midcap stocks recorded strong gains on August 18, tracking the ",2025-08-18,-3,False,,"share price, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"Paytm shares surge 7% from day's low as firm swings into black in Q1; should you buy, sell or hold? The shares of One 97 Communications, the parent company of Paytm, sharply rebounded from its day's l",2025-07-23,-4,False,,"target price, brokerage, intraday, q1 results",Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"PB Fintech-Policybazaar shares rise 2.01% in Wednesday's trading session Shares of PB Fintech were trading higher at Rs 1,864.40, a 2.01% increase from the previous close, at 10:22 am on Wednesday. Th",2025-08-13,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"PB Fintech shares rise 2.07% on Nifty Midcap 150 Shares of PB Fintech gained 2.07% to trade at Rs 1,830.90 in Monday's session. The stock is among the top gainers on Nifty Midcap 150.    On July 09, 2",2025-07-14,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"PB Fintech-Policybazaar shares rise 2.11% in morning trade Shares of PB Fintech (Policybazaar) gained 2.11% to trade at Rs 1,806.70 in Monday's session. The stock is currently trading among the top ga",2025-08-11,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"PB Fintech shares soar 7% after Kotak's ratings upgrade, upbeat growth outlook Shares of Policybazaar parent PB Fintech closed 7 percent higher on March 18 after brokerage firm Kotak Institutional Equ",2025-03-18,-1,False,,brokerage,Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"Small, midcap stocks rally up to 9%, broader markets extend gains for 2nd day; check top gainers The shares of smallcap and midcap stocks recorded strong gains on August 19, pushing the broader market",2025-08-19,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"Trade Spotlight: How should you trade Eicher Motors, HDFC Life, Manappuram Finance, UNO Minda, Tube Investments, PB Fintech, and others on August 18? The benchmark indices closed flat with a positive ",2025-08-18,-3,False,sustainable,"resistance, support level, trading volume, nifty",Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"PB Fintech shares rise 2.22% in Monday's session Shares of PB Fintech were trading higher at Rs 1,801.60, a rise of 2.22% in Monday's session at 12:56 pm. The stock is currently trading on the NIFTY M",2025-07-21,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"PB Fintech block deal: Stake worth Rs 920 crore sold, co-founder likely sellers PolicyBazaar parent PB Fintech shares slipped on Thursday, June 26, as the firm saw see a large stake sold, likely by co",2025-06-26,0,False,,,Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"IPO-bound insurtech firm Turtlemint converts to public company ahead of filing draft documents Insurtech platform Turtlemint recently converted into a public limited company, a key step towards launch",2025-08-11,0,False,,,Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"PB Fintech-Policybazaar to Hold Earnings Call on August 1, 2025, for Q1 FY26 Results   PB Fintech (Policybazaar) will hold an earnings conference call on August 1, 2025, at 08:00 A.M. (IST) to discuss",2025-07-14,0,False,,,Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,"Small, midcap indices down up to 2%, snap six day-rally as gains fizzles amid tariff overhang Shares of small and midcap companies were sharply lower on March 25, pushing the broader market indices in",2025-03-25,-1,False,sustainability,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
POLICYBZR,PB Fintech,Info Edge-backed NoPaperForms hires bankers for Rs 500-crore IPO Info Edge-backed enrolment automation firm NoPaperForms has roped in IIFL Capital and SBI Capital as their investment bankers for its i,2025-03-04,-3,False,,"share price, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Stocks to Watch Today: Hitachi Energy, Lemon Tree Hotels, Embassy Developments, Western Carriers, Power Mech, Premier Energies in focus on 27 June Let's catch up on the latest news from the stock mark",2025-06-27,0,False,,,Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,Broader markets outperform in a day of rebound to end nearly a percent off lows The broader market indices ended the session sharply higher - compared to a muted close for main benchmarks - supported ,2025-06-02,-2,False,sustainable,"brokerage, trading volume, nifty",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Mid, smallcap indices plunge 2%, extend losses for 3rd day amid broad-based selling: IREDA, RVNL, FirstCry among top losers The shares of several smallcap and midcap companies strongly tumbled on June",2025-06-19,-1,False,renewable,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Trade Spotlight: How should you trade TVS Motor, BSE, Aditya Birla Capital, Cholamandalam Financial, Delhivery, Eternal and others on August 8? Equity benchmark indices recouped all losses and turned ",2025-08-08,-3,False,sustainability,"candlestick, resistance, support level, nifty",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Small, midcap indices hold firm as Nifty, Sensex cool off in search of next triggers The broader market indices bucked the trend on May 13, holding firm on a day when benchmark indices were under sell",2025-05-13,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Trade Spotlight: How should you trade Oberoi Realty, Canara Bank, Delhivery, Kajaria Ceramics, Swiggy, Lodha Developers, and others on June 25? Equity benchmarks erased significant gains in the second",2025-06-25,-1,False,sustainable,"resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"CCI nod impact: Mahindra & Mahindra, Delhivery shares rise up to 2% Mahindra &amp;amp; Mahindra (M&amp;amp;M) and Delhivery shares recorded notable gains on June 18 after the two firms received approv",2025-06-18,0,False,,,Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Broader markets gain more than benchmark indices, as foreign flows support monthly gains for March The broader market indices extended gains for a second consecutive day outperforming benchmark indice",2025-03-28,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Mid, smallcap indices surge over 4% on India-Pak ceasefire, Sino-US deal on trade The shares of midcap and smallcap companies strongly surged on May 12, pushing the Nifty Midcap and Nifty Smallcap ind",2025-05-12,-1,False,renewable,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Smallcap gauge bucks the Monday selloff, adding Rs 1.9 lakh crore wealth in six sessions Broader market indices managed to stay firm despite benchmark Nifty and Sensex succumbing to selling pressure t",2025-05-19,-3,False,,"q4 results, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Top gainers and losers today: Stocks that moved the most on May 19 Benchmark indinces tumbled on May 19 tracking weak global cues, a selloff in IT shares and rising market volatility following Moody's",2025-05-19,-2,False,labor,"share price, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Smallcap, midcap stocks rise up to 15%, broader market indices extend gains for second day; check top gainers The shares of several smallcap and midcap companies strongly surged on May 26, pushing the",2025-05-26,-3,False,,"share price, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Small, midcap indices extend gaining streak to 7 days; here are the top gainers The shares of smallcap and midcap companies continued to gain sharply on April 23, pushing the smallcap and midcap indic",2025-04-23,-1,False,labor,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Nifty Smallcap index extends losses to 9th straight day as valuation concerns weigh; Zen Tech, IEX, GRSE slide up to 5% The Nifty Smallcap index extended its losing streak to a ninth consecutive sessi",2025-07-29,-2,False,,"intraday, nifty",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Small, midcap indices outperform benchmarks to extend gains for a third session: These are the top gainers Rally in select small and midcap shares on May 14 pushed the broader market indices into the ",2025-05-14,-4,False,,"share price, q4 results, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Q4 results impact: Delhivery shares surge 12% on stellar earnings; Data Patterns shares rise 2%, CreditAccess in red Delhivery shares surged nearly 12 percent on May 19 after the company reported a ne",2025-05-19,-1,False,,q4 results,Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Block deal mania on Dalal Street, shares worth Rs 1,700 crore exchange hands in trade Promoters and early investors took to Dalal Street in a big way on Thursday, June 26, looking to offload holdings ",2025-06-26,-1,False,,brokerage,Low ESG relevance or finance-only context,2026-09-03
DELHIVERY,Delhivery,"Small, midcap indices down up to 2%, snap six day-rally as gains fizzles amid tariff overhang Shares of small and midcap companies were sharply lower on March 25, pushing the broader market indices in",2025-03-25,-1,False,sustainability,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
TATACOMM,Tata Communications,"Gainers & Losers: Top 10 stocks that moved the most on July 2 Indian stock markets ended the session in the deep red on July 2, buoyed by multiple factors. At close, Sensex was down nearly 288 points ",2025-07-02,-4,False,,"target price, intraday, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
TATACOMM,Tata Communications,"Stocks to Watch Today: HUL, Coal India, Gandhar Oil Refinery, Nureca, Paytm, HG Infra, Tata Power, Anant Raj in focus on 22 April Let's catch up on the latest news from the stock market. From signific",2025-04-22,0,False,renewable,brokerage,Low ESG relevance or finance-only context,2026-09-03
TATACOMM,Tata Communications,"Trade Spotlight: How should you trade Tata Communications, Prestige Estates, BHEL, Nykaa, HDFC Life, Paradeep Phosphates, and others on April 16? The market extended its robust run for another session",2025-04-16,-3,False,,"resistance, support level, nifty",Low ESG relevance or finance-only context,2026-09-03
TATACOMM,Tata Communications,"Trade Spotlight: How should you trade Bandhan Bank, Jubilant Foodworks, Torrent Power, SBI, Kirloskar Oil Engines, and others on April 4? The benchmark indices closed off the day's low amid rangebound",2025-04-04,-3,False,,"candlestick, resistance, support level",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Stocks to Watch Today: PNB Housing, JSW Energy, Maruti Suzuki, M&M, Paras Defence, Federal Bank, Eternal, Mobikwik, NMDC, NCC in focus on 2 May Let's catch up on the latest news from the stock market.",2025-05-02,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Trade Spotlight: How should you trade Power Grid, Bharat Dynamics, BHEL, GRM Overseas, NTPC, Indus Towers, and others on April 21? The benchmark indices staged a strong performance on April 17, driven",2025-04-20,-3,False,sustainable,"resistance, support level, trading volume, nifty",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Trade Spotlight: How should you trade Nestle India, Pidilite Industries, Indus Towers, CreditAccess Grameen, Uno Minda, and others on April 9? The benchmark indices rebounded after a day of steep corr",2025-04-09,-2,False,,"stock price, resistance",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Trade Spotlight: How should you trade Eicher Motors, DMart, Indus Towers, Chambal Fertilisers, MCX India, BHEL, CDSL, and others on June 24? Equity benchmarks corrected after a sharp rally the previou",2025-06-24,-3,False,,"stock price, candlestick, support level",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Trade Spotlight: How should you trade Indus Towers, Kotak Mahindra Bank, NRB Bearings, ICICI Lombard, KFin Technologies, M&M, and others on June 23? The benchmark indices bounced back with a 1.29 perc",2025-06-23,-1,False,sustainability,"resistance, trading volume",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Q4 results impact: IOC stock surges 4%; Indus Towers, Jindal Saw shares tumble up to 7% The shares of Indian Oil Corporation (IOC) gained nearly 4 percent on May 2 after the oil major reported strong ",2025-05-02,-1,False,,q4 results,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Trent, BEL to join 30-share Sensex today, Nestle India, IndusInd Bank excluded Shares of retail giant Trent Ltd. and PSU firm Bharat Electronics Ltd. (BEL) will  added to the 30-pack benchmark index S",2025-06-20,-1,False,inclusion,"intraday, sensex",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Indus Towers’ Q1 profit slumps 9.8% despite Vodafone Idea payments Indus Towers reported a 9.8 percent on-year drop in net profit to Rs 1,737 crore for the June quarter, as surging power, fuel, employ",2025-07-31,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Chartist Talks: SBI Securities' Sudeep Shah bets on these 6 stocks, believes momentum strong in Bank Nifty Sudeep Shah of SBI Securities believes the momentum in Bank Nifty remains strong, particularl",2025-06-22,-1,False,"sustainability, sustainable","intraday, resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Trent, BEL shares rally on inclusion in 30-pack Sensex; Nestle, IndusInd Bank deleted Shares of retail giant Trent Ltd. and PSU firm Bharat Electronics Ltd. (BEL) surged in trade on Friday, May 23, af",2025-05-23,-1,False,inclusion,"stock price, sensex",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Accumulate Bharti Airtel; target of Rs 2090: Prabhudas Lilladher Prabhudas Lilladher's research report on Bharti Airtel  Bharti reported consol EBITDA of Rs278bn (+41.3% YoY, +3.1% QoQ; PLe: Rs258bn, ",2025-08-07,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Trade Spotlight: How should you trade Oberoi Realty, Canara Bank, Delhivery, Kajaria Ceramics, Swiggy, Lodha Developers, and others on June 25? Equity benchmarks erased significant gains in the second",2025-06-25,-1,False,sustainable,"resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Small, midcap indices jump over 1%, outperform benchmarks: Here are the top gainers The shares of several smallcap and midcap indices recorded strong gains on June 9, pushing the broader market indice",2025-06-09,0,False,"sustainable, safety","nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Mid, smallcap indices surge over 4% on India-Pak ceasefire, Sino-US deal on trade The shares of midcap and smallcap companies strongly surged on May 12, pushing the Nifty Midcap and Nifty Smallcap ind",2025-05-12,-1,False,renewable,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,Chartist Talks: These two stocks that can brighten your portfolio according to SBI Securities' Sudeep Shah Sudeep Shah of SBI Securities bullish on Kotak Mahindra Bank and Chennai Petroleum Corporatio,2025-03-14,-3,False,,"candlestick, resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Vodafone Idea troubles to persist despite 4G gains; Airtel to see modest Q4 growth Vodafone Idea’s March quarter revenue is expected to decline sequentially as it continues to lose subscribers, even a",2025-04-11,-1,False,,brokerage,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"INDUS TOWERS Consolidated March 2025 Net Sales at Rs 7,727.10 crore, up 7.42% Y-o-Y Reported Consolidated quarterly numbers for INDUS TOWERS are:    Net Sales at Rs 7,727.10 crore in March 2025 up 7.4",2025-05-02,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"INDUS TOWERS Standalone June 2025 Net Sales at Rs 8,057.60 crore, up 9.14% Y-o-Y Reported Standalone quarterly numbers for INDUS TOWERS are:    Net Sales at Rs 8,057.60 crore in June 2025 up 9.14% fro",2025-07-31,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Indus Towers poised for gains as govt eases Voda Idea's financial burden Tower infrastructure firm Indus Towers stands to gain the most from Vodafone Idea’s improved cash flow, following the governmen",2025-04-03,-1,False,,brokerage,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Small and midcap indices snap multi-session gaining streak as stocks fall on profit booking The small and midcap indices sharply fell in the second half of the trading session on June 11, likely on pr",2025-06-11,0,False,sustainable,nifty,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Reduce Indus Tower: target of Rs 350: ICICI Securities ICICI Securities's research report on Indus Tower  Indus Towers’ (Indus) Q4FY25 performance was good led by: 1) excluding acquisition, tenancy ad",2025-05-05,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Smallcap index falls nearly 2%, snaps 4-day gaining streak; midcap index declines 2% from day's high The shares of small-cap companies recorded strong losses on March 10, pushing the Nifty Smallcap in",2025-03-10,-1,False,renewable,"stock price, nifty",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Indus Towers Shares Rise by 2.04% in Today's Trading Session During today's session, shares of INDUS TOWERS saw a gain of 2.04%, reaching a price of Rs 388.10. This increase has positioned INDUS TOWER",2025-06-16,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"INDUS TOWERS Consolidated June 2025 Net Sales at Rs 8,057.60 crore, up 9.14% Y-o-Y Reported Consolidated quarterly numbers for INDUS TOWERS are:    Net Sales at Rs 8,057.60 crore in June 2025 up 9.14%",2025-07-31,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Indus Towers to Announce Q1 FY26 Results on July 30, 2025   Indus Towers Limited, a major passive telecom infrastructure provider in India, will announce its financial results for the first quarter en",2025-07-24,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"INDUS TOWERS Standalone March 2025 Net Sales at Rs 7,727.10 crore, up 7.42% Y-o-Y Reported Standalone quarterly numbers for INDUS TOWERS are:    Net Sales at Rs 7,727.10 crore in March 2025 up 7.42% f",2025-05-02,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,Neutral Indus Towers; target of Rs 395: Motilal Oswal Motilal Oswal's research report on Indus Towers  Indus Towers (Indus)’ 4QFY25 reported financials were impacted by several one-offs on account of ,2025-05-02,0,False,,,Low ESG relevance or finance-only context,2026-09-03
INDUSTOWER,Indus Towers,"Smallcap, midcap stocks rally up to 9% amid broader optimism over GST reforms, S&P upgrade; check top gainers The shares of smallcap and midcap stocks recorded strong gains on August 18, tracking the ",2025-08-18,-3,False,,"share price, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price falls 1.53%; stock among top losers on Nifty 50 Shares of Bharti Airtel were trading lower at Rs 1,900.40, a 1.53% decline from the previous close, making it among the top lo",2025-07-18,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price gains 0.74% in early trade Bharti Airtel's stock is currently trading at Rs 1,935.10, a 0.74% increase from its previous close, in Tuesday's session. At 09:30 am, the stock i",2025-07-15,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price falls 1.37% today Shares of Bharti Airtel were trading at Rs 1,903.50 in Friday's session, a 1.37% decline from the previous close. The stock touched a day's high of Rs 1,916",2025-07-18,-1,False,,share price,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares decline marginally in early trade Shares of Bharti Airtel were trading at Rs 1,909.40 on the NSE, down 0.26% in early trade. This represents a decrease of Rs 4.90 from the previou",2025-08-01,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,Bharti Airtel Q1 PAT seen up 106.8% YoY to Rs. 7082.5 cr: Prabhudas Lilladher Prabhudas Lilladher has come out with its first quarter (April-June’ 26) earnings estimates for the Telecom sector. The br,2025-07-14,-1,False,,brokerage,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares trade flat; over 33.4 lakh shares traded Shares of Bharti Airtel were trading at Rs 1,929.90 on the NSE at 12:20 pm, showing a marginal decline of 0.10% from the previous close. O",2025-08-06,-1,False,,trading volume,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain 0.64% in today's session; over 3.3 lakh shares traded Shares of Bharti Airtel were trading higher in Monday's session, with the stock currently priced at Rs 1,896.50 on the N",2025-08-04,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares among top gainers on Nifty 50, rise 0.64% Shares of Bharti Airtel were trading higher in Wednesday's session, with the stock priced at Rs 1,944.20, a 0.64% increase from the previ",2025-08-06,-2,False,,"stock price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares fall 0.60% in morning trade; over 16.2 lakh shares traded Shares of Bharti Airtel were trading lower in Monday's session, with the stock priced at Rs 1,910.40 at 10:20 am on the N",2025-07-14,-1,False,,stock price,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex settles nearly 600 pts lower, Nifty below 24,700: FII selling, rising India VIX among key factors behind market fall The equity benchmark indices Sensex and Nifty declined for the third day on ",2025-07-28,-4,False,,"intraday, resistance, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price rises marginally in today's session Bharti Airtel stock was trading at Rs 1,902.90 in Monday's session, a marginal rise of 0.10% from its previous close. Earlier in the sessi",2025-07-21,-1,False,,share price,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex jumps 550 pts from day's low, Nifty above 22,650: Decline in oil prices among key factors behind market rally Sensex and Nifty witnessed an uptrend on Monday morning, following firm trends in A",2025-03-10,-5,False,,"intraday, candlestick, support level, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain 1% in today's session; over 12.8 lakh shares traded Bharti Airtel shares rose by 1% in Wednesday's trading session, with over 12.8 lakh shares traded. The stock is part of th",2025-07-23,-2,False,,"trading volume, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price rises marginally in early trade Shares of Bharti Airtel were trading at Rs 1,941.70 on the NSE at 9.30 am, up 0.26% from the previous close.    Financial Performance:    Cons",2025-07-17,-1,False,,share price,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Markets at 5-week high: Sensex soars 900 pts, Nifty above 23,200 on Fed boost; all sectors in green Benchmark equity indices surged over 1 percent on Thursday, with the Nifty reclaiming the crucial 23",2025-03-20,-4,False,,"intraday, resistance, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Trade Spotlight: How should you trade Eicher Motors, Tata Consumer Products, M&M, Wipro, Bharti Airtel, and others on June 20? Equity benchmark indices closed moderately lower amid a lacklustre sessio",2025-06-20,-3,False,,"candlestick, resistance, trading volume",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain 0.61% in today's session Shares of Bharti Airtel were up 0.61% to Rs 1,930 in Wednesday's session. This increase reflects a rise from the previous close.    Recent Financial ",2025-07-30,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price falls 1.39% Shares of Bharti Airtel were trading lower in Friday's session, with the stock currently priced at Rs 1,887.70, a 1.39% fall. The stock touched a day's high of Rs",2025-08-01,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares trade with moderate gain in morning session Shares of Bharti Airtel were trading at Rs 1,927.50 on the NSE, up 0.34% from the previous close, during Tuesday's session. At 09:20 am",2025-07-15,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel Q1 results: Net profit rises 43% YoY to Rs 5,948 crore, but misses estimates Telecom major Bharti Airtel Ltd on August 5 reported 43% jump in consolidated net profit at Rs 5,948 crore fo",2025-08-05,-2,False,,"brokerage, q1 results",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares fall 0.81% in early trade Shares of Bharti Airtel were trading at Rs 1,922.20 on the NSE, down 0.81% from the previous close, at 9:20 am on Monday.    Financial Performance:    Th",2025-07-28,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex jumps 600 pts, Nifty above 23,300: Positive global cues ahead of US tariffs among key factors behind market rally Benchmark indices Sensex and Nifty surged in early trade on Wednesday, recoveri",2025-04-02,-3,False,,"support level, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Tech Mahindra, NTPC, Zomato shares lead over 400-point recovery on Sensex from day's low The Sensex recovered major losses to end flat as markets closed on February 18. The benchmark index recovered  ",2025-02-18,-3,False,,"stock price, trading volume, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price falls 1.04% in morning trade Shares of Bharti Airtel declined by 1.04% to Rs 1,889.30 in Tuesday's trading session. Earlier in the day, the stock touched a high of Rs 1,910 a",2025-07-22,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Trade Spotlight: How should you trade HCL Tech, Shree Cement, Asian Paints, Nykaa, Bharti Airtel, Samvardhana Motherson, and others on March 25? The market clocked a 1.3 percent rally on March 24, ext",2025-03-25,-1,False,,support level,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain 0.68% in early trade Shares of Bharti Airtel were trading at Rs 1,931.40 on the NSE, up 0.68% from the previous close, at 09:30 am Wednesday. The stock is showing positive mo",2025-07-30,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares close with 0.43% gain; day's range between Rs 1,892.60 and Rs 1,919.90 Bharti Airtel shares ended Monday's session with a gain of 0.43%, closing at Rs 1,909.20. During the trading",2025-07-21,-2,False,,"stock price, intraday",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Trade Spotlight: How should you trade PNB, Swiggy, Bank of India, Adani Ports, CDSL, Canara Bank, NBCC, Bharti Airtel and others on June 3? The benchmark indices recouped significant intraday losses a",2025-06-03,-3,False,,"intraday, candlestick, support level",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price rises 0.46% in early trade Shares of Bharti Airtel were trading higher in Tuesday's session, with the stock priced at Rs 1,899 at 9:20 am on the NSE, a 0.46% increase from th",2025-07-29,-1,False,green energy,"share price, stock price",Low ESG relevance or finance-only context,2026-09-03
