Company_Code,Company_Name,Article_Title,Article_Date,Sentiment_Score,Sentiment_Class,Positive_Score,Negative_Score,Neutral_Score,ESG_Relevance_Score,Is_ESG_Relevant,Matched_ESG_Keywords,Matched_Non_ESG_Keywords,Analysis_Date
SIS,Security and Intelligence Services,Hindustan Zinc Credit Rating Reaffirmed at ICRA A1+     Hindustan Zinc Limited (HZL) announced that ICRA Limited reaffirmed the company's credit rating for commercial paper at ICRA A1+. The reaffirmat,2025-07-18,0.9916,Positive,0.237,0.041,0.722,2,True,"sustainable, environment",,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Tata Steel, Yes Bank, Godrej Properties, AstraZeneca Pharma, IndusInd Bank, Nykaa, Bajaj Housing Finance in focus on 7 April Let's catch up on the latest news from the stock mar",2025-04-07,0.9975,Positive,0.116,0.028,0.856,1,True,green energy,,2026-09-03
SIS,Security and Intelligence Services,"Glenmark’s myeloma drug delivers high response in phase-1 trial Ichnos Glenmark Innovation (IGI), part of Glenmark on Monday said its novel trispecific antibody, ISB 2001, demonstrated deep and durabl",2025-06-02,0.9535,Positive,0.063,0.034,0.902,3,True,"emission, emissions, safety",,2026-09-03
SIS,Security and Intelligence Services,"Hindustan Zinc Q1 Net Profit Declines to ₹2,234 Crore, Revenue at ₹7,771 Crore   Hindustan Zinc Limited reported a consolidated net profit of ₹2,234 crore for the first quarter ended June 30, 2025, co",2025-07-18,0.9861,Positive,0.077,0.017,0.906,1,True,renewable,,2026-09-03
SIS,Security and Intelligence Services,"Vedanta to hold 60th AGM on July 10 via VC; e-voting, book closure dates announced       Vedanta Limited has announced that its 60th Annual General Meeting (AGM) will be held on Thursday, July 10, 202",2025-06-19,0.9785,Positive,0.048,0.025,0.927,1,True,compliance,,2026-09-03
SIS,Security and Intelligence Services,Gensol and BluSmart promoter Anmol Singh Jaggi diverted EV loans to purchase a DLF Camellias flat: SEBI Gensol Engineering Ltd promoters Anmol and Puneet Singh Jaggi allegedly diverted loans meant for,2025-04-16,0.9022,Positive,0.025,0.006,0.969,1,True,governance,,2026-09-03
SIS,Security and Intelligence Services,"Jindal Stainless promoter entity JSL Overseas buys 1.87 lakh shares       JSL Overseas Holding Limited, an entity belonging to the promoter group of Jindal Stainless Limited, has increased its shareho",2025-06-19,0.9951,Positive,0.116,0.051,0.833,1,True,compliance,,2026-09-03
SIS,Security and Intelligence Services,"Suven to Divi’s: Indian CDMOs seize opportunity in pivot away from China amid global trade tensions Suven Pharmaceuticals, Syngene International, Laurus Labs, and Divi’s Laboratories are among the key",2025-05-05,0.998,Positive,0.13,0.027,0.843,1,True,labor,,2026-09-03
SIS,Security and Intelligence Services,Vodafone Idea to amend shareholders' pact to enable promoters retain management rights Debt-ridden Vodafone Ide on Friday said its board has approved an amendment in shareholders’ agreement to enable ,2025-05-02,0.9725,Positive,0.1,0.045,0.855,1,True,governance,,2026-09-03
SIS,Security and Intelligence Services,"Gland Pharma shares fall 2.27% in early trade; stock among top losers on Nifty Midcap 150 Shares of Gland Pharma declined by 2.27% to Rs 1,954.90 in early trade on Monday. At 9:26 am, the stock was am",2025-07-21,0.9914,Positive,0.063,0.02,0.917,1,True,"environment, compliance",nifty,2026-09-03
SIS,Security and Intelligence Services,"Titagarh Rail Systems Board Approves ₹199.99 Crore Preferential Issue of Warrants to Promoters       Titagarh Rail Systems Limited's Board of Directors, in a meeting held on Wednesday, July 9, 2025, a",2025-07-10,0.9979,Positive,0.115,0.011,0.874,1,True,compliance,,2026-09-03
SIS,Security and Intelligence Services,"IREDA raises Rs 2,006 crore from QIP, LIC picks 50% shares at Rs 1,003 crore Indian Renewable Energy Development Agency (IREDA) on June 11 said it has raised Rs 2,005.90 crore through a qualified inst",2025-06-11,0.9867,Positive,0.109,0.0,0.891,1,True,renewable,,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Aditya Birla Capital, Sonata Software, Wipro, Kaynes Technology, CreditAccess Grameen, Reliance Infrastructure in focus on 11 June Let's catch up on the latest news from the sto",2025-06-11,0.998,Positive,0.107,0.02,0.873,2,True,"renewable, labor",,2026-09-03
SIS,Security and Intelligence Services,"RailTel board to meet on June 15 to mull FY25 final dividend       RailTel Corporation of India Ltd. has informed the stock exchanges that its Board of Directors is scheduled to convene on Sunday, Jun",2025-06-10,0.9939,Positive,0.079,0.011,0.91,1,True,"governance, compliance",share price,2026-09-03
SIS,Security and Intelligence Services,"IREDA plans to raise Rs 2,500-3,000 crore through QIP this fiscal State-owned IREDA plans to raise Rs 2,500-3,000 crore through qualified institutional placement route this fiscal as it looks to dilut",2025-07-21,0.9884,Positive,0.1,0.0,0.9,1,True,governance,,2026-09-03
SIS,Security and Intelligence Services,"Yes Bank’s deposits costs to be at par with larger peers in 2–3 years, says MD & CEO Prashant Kumar Private sector lender Yes Bank is confident of significantly narrowing the gap with larger peers reg",2025-04-28,0.9878,Positive,0.084,0.038,0.878,1,True,sustainable,,2026-09-03
SIS,Security and Intelligence Services,"Glenmark: USFDA Issues 5 Procedural Observations for Monroe Unit       Glenmark Pharmaceuticals Limited announced on June 18, 2025, that its manufacturing facility located in Monroe, North Carolina, U",2025-06-18,0.9946,Positive,0.1,0.035,0.865,1,True,"labor, compliance",stock price,2026-09-03
SIS,Security and Intelligence Services,Why defence stocks are firing – three catalysts and a warning shot Defense stocks are on a warpath—surging up to 30% in just a week and more than 100% from their recent lows. But is this just a tactic,2025-03-24,0.9991,Positive,0.179,0.063,0.757,2,True,"renewable, climate, environment",stock price,2026-09-03
SIS,Security and Intelligence Services,"Mankind Pharma's Q4 net profit drops 10% to Rs 477 crore on one-off costs Mankind Pharma on Wednesday reported a 10% year-on-year (YoY) decrease in net profit to Rs 429 crore in Q4 FY24, attributed to",2025-05-21,0.9956,Positive,0.136,0.015,0.849,1,True,sustainable,,2026-09-03
SIS,Security and Intelligence Services,"Hind Zinc's Rajasthan units in 'emergency preparedness' but no disruption despite tense border One of the world’s leading zinc producers, Hindustan Zinc has activated its emergency preparedness protoc",2025-05-09,-0.9655,Negative,0.099,0.134,0.766,1,True,safety,,2026-09-03
SIS,Security and Intelligence Services,"Vedanta shares decline over 3% as Viceroy Research shorts parent's debt, says 'resembles a Ponzi scheme' Shares of Anil Agarwal-owned mining conglomerate Vedanta Ltd fell over 3% on July 9 after short",2025-07-09,0.9505,Positive,0.11,0.093,0.797,1,True,"sustainable, governance, violation","intraday, nifty",2026-09-03
SIS,Security and Intelligence Services,"Lupin Inks Pact with Sino Universal Pharma for Tiotropium DPI in China Market       Global pharmaceutical major Lupin Limited (Lupin) on June 16, 2025, announced a significant move to expand its prese",2025-06-16,0.9995,Positive,0.182,0.024,0.795,1,True,labor,,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Tata Steel, Mahindra Lifespace, Aurobindo, Rail Vikas Nigam, Piramal Pharma, Hexaware in focus on 19 February Let's catch up on the latest news from the stock market. From signi",2025-02-19,0.9939,Positive,0.107,0.034,0.859,2,True,"emission, emissions",,2026-09-03
SIS,Security and Intelligence Services,SAIL Appoints Pranoy Roy as Independent Director for Three Years   Steel Authority of India Limited (SAIL) has announced the appointment of Pranoy Roy as an Independent Director on its Board of Direct,2025-07-10,0.9946,Positive,0.1,0.006,0.894,4,True,"environment, governance, compliance, csr",,2026-09-03
SIS,Security and Intelligence Services,"Laxmi Organic Industries Submits FY25 Annual Report, Announces ₹1,100 Crore Strategic Investment   Laxmi Organic Industries Ltd. has officially submitted its Annual Report for the financial year ended",2025-07-10,0.9988,Positive,0.157,0.008,0.835,4,True,"sustainability, sustainable, environment, labor",,2026-09-03
SIS,Security and Intelligence Services,"What led to the selloff in PB Fintech shares: IRDAI's regulatory action explained Shares of PB Fintech, the parent entity of PolicyBazaar, fell over 2 percent on August 5 as investors weighed the fall",2025-08-05,0.2336,Positive,0.095,0.094,0.81,2,True,"governance, penalty, violation",brokerage,2026-09-03
SIS,Security and Intelligence Services,Buy AU Small Finance Bank; target of Rs 875: Motilal Oswal Motilal Oswal's research report on AU Small Finance Bank  RBI has granted in-principle approval to AU SFB (AUBANK) for its transition into a ,2025-08-08,0.9765,Positive,0.121,0.005,0.874,1,True,governance,,2026-09-03
SIS,Security and Intelligence Services,Max Financial Services Confirms Q1 FY26 Share Dematerialization Compliance   Max Financial Services Limited (MFSL) has announced its adherence to Regulation 74(5) of the Securities and Exchange Board ,2025-07-07,0.9968,Positive,0.146,0.041,0.813,3,True,"environment, governance, compliance",,2026-09-03
SIS,Security and Intelligence Services,"Stocks to Watch Today: Paytm, Lodha Developers, Oberoi Realty, Kirloskar Ferrous, KEI Industries, JSW Infra, Alpex Solar, Monika Alcobev in focus on 23 July Let's catch up on the latest news from the ",2025-07-23,0.9932,Positive,0.088,0.035,0.876,3,True,"water, labor, penalty",,2026-09-03
SIS,Security and Intelligence Services,"Broking stocks higher as Sebi consultation paper seeks to revamp regulation, ease compliance burden Capital market regulator Sebi has issued a consultation paper seeking views on its plan to revamp th",2025-08-13,0.9716,Positive,0.08,0.018,0.902,1,True,"environment, compliance",nifty,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch Today: Infosys, ICICI Bank, HDFC Bank, HDFC Life, NIIT, ABB India, Tata Elxsi, Just Dial, TCS in focus on 21 April Let's catch up on the latest news from the stock market. From signifi",2025-04-21,0.9985,Positive,0.115,0.018,0.868,1,True,labor,,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch Today: Manappuram Finance, Hero MotoCorp, Hindalco, Glenmark, TCS, Lloyds Metals, CDSL, RailTel in focus on 21 March Let's catch up on the latest news from the stock market. From signi",2025-03-21,0.9988,Positive,0.109,0.014,0.877,5,True,"sustainable, environment, labor, compliance, csr",,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch Today: Zomato, Jio Financial, Lupin, RVNL, Ujjivan SFB, Granules India, Vedanta, Paisalo Digital in focus on 24 February Let's catch up on the latest news from the stock market. From s",2025-02-24,0.9966,Positive,0.088,0.019,0.893,3,True,"carbon, renewable, green energy, labor",nifty,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch today: NTPC, Asian Paints, Torrent Power, Jubilant Foodworks in focus on June 13 Let's catch up on the latest news from the stock market. From significant investments to major deals, a",2025-06-12,0.9992,Positive,0.17,0.033,0.797,4,True,"water, renewable, green energy, labor",,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch Today: TCS, Biocon, GAIL, Greaves Cotton, Sun Pharma, Dishman Carbogen Amcis, Coromandel International in focus on 11 April Let's catch up on the latest news from the stock market. Fro",2025-04-11,0.9984,Positive,0.096,0.018,0.886,3,True,"renewable, labor, governance",,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Tata Group first Indian brand over the $30 billion value mark, Eternal joins the top 50 list The Tata Group, with a brand value increase of 10 percent to $31.6 billion has once again secured the posit",2025-06-25,0.9972,Positive,0.191,0.01,0.799,2,True,"renewable, green energy",,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch Today: NTPC, JSW Steel, JK Cement, Ashoka Buildcon, GNFC, Paytm, Eternal, Zydus Life, Nibe, Havells India in focus on 26 May Let's catch up on the latest news from the stock market. Fr",2025-05-26,0.9992,Positive,0.127,0.012,0.861,1,True,sustainability,,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch Today: Bajaj Finance, IndusInd Bank, IndiaMART, Schaeffler India, Vishal Mega Mart, Prestige Estates, Strides Pharma in focus on 30 April Let's catch up on the latest news from the sto",2025-04-30,0.9989,Positive,0.118,0.024,0.858,2,True,"climate, labor",,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch Today: ITC, Hindustan Aeronautics, NCC, EIL, HBL Engineering, Power Mech Projects, Prestige Estates, Desco Infratech in focus on 1 April Let's catch up on the latest news from the stoc",2025-04-01,0.9998,Positive,0.128,0.013,0.859,4,True,"water, renewable, environment, penalty",,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch Today: HDFC Bank, Mazagon Dock, DMart, Adani Wilmar, Bajaj Finance, Surya Roshni, Alivus Life, Paras Defence in focus on 4 April Let's catch up on the latest news from the stock market",2025-04-04,0.9981,Positive,0.087,0.011,0.903,2,True,"environment, labor",,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch Today: Bharti Airtel, ABB India, Paytm, KIMS, Zomato, Gabriel India, Thomas Cook in focus on 18 February Let's catch up on the latest news from the stock market. From significant inves",2025-02-18,0.9974,Positive,0.107,0.017,0.876,3,True,"green energy, labor, inclusion",,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Zomato introduces long-distance fee, rider assurance plan for restaurants to boost order margins Eternal, the parent of food delivery giant Zomato, has made it costlier for restaurants to service orde",2025-06-09,0.9921,Positive,0.093,0.033,0.874,1,True,environment,,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Swiggy, Eternal shares fall for 2nd day amid jitters over Rapido's potential foray into food delivery The shares of Swiggy and Zomato-parent Eternal extended losses on June 10, amid buzz around ride-h",2025-06-10,0.3536,Positive,0.057,0.059,0.884,1,True,safety,,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Eternal CEO-backed LAT Aerospace buys Bombardier private jet; Deepinder Goyal denies deal Eternal CEO Deepinder Goyal-backed LAT Aerospace has bought a Bombardier Global jet, multiple people familiar ",2025-07-16,0.995,Positive,0.075,0.015,0.911,1,True,compliance,,2026-09-03
ZOMATO,Eternal (formerly Zomato),"Stocks to Watch Today: Titan, Bharti Airtel, Biocon, Cummins, BSE, LIC, KRBL, Metropolis, Kalpataru Projects, Godrej Consumer, Kalyan Jewellers, AU SFB in focus on 8 August Let's catch up on the lates",2025-08-08,0.9986,Positive,0.092,0.015,0.892,2,True,"labor, compliance",,2026-09-03
ZOMATO,Eternal (formerly Zomato),Info Edge CFO Chintan Thakkar resigns after 12-year tenure; shares down 1% The shares of Info Edge dropped around 1 percent in the early trading hours of August 20 after the company announced that its,2025-08-20,0.9869,Positive,0.107,0.024,0.87,2,True,"governance, compliance",,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: Tata Steel, Hindalco, Paytm, Kfin Technologies, Premier Explosives, Aether Industries, Sundaram Clayton in focus on 13 May Let's catch up on the latest news from the stock marke",2025-05-13,0.9972,Positive,0.105,0.029,0.865,2,True,"pollution, labor",,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: Hero MotoCorp, Zydus Life, Lupin, Sonata Software, Dalmia Bharat, Paytm, Infosys, Angel One, Wipro in focus on 17 April Let's catch up on the latest news from the stock market. ",2025-04-17,0.9984,Positive,0.094,0.015,0.891,3,True,"renewable, green energy, labor",,2026-09-03
PAYTM,One 97 Communications,"Goldman Sachs bucks the industry trend with booming India P-note business While the broader market for India's participatory notes (P-notes) continues its steady decline, US investment banking giant G",2025-07-16,0.9968,Positive,0.113,0.007,0.879,1,True,environment,,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: PB Fintech, Allied Blenders, LIC Housing, Bharti Airtel, Abbott India, Rail Vikas Nigam, Infosys, JSW Energy in focus on 16 May Let's catch up on the latest news from the stock ",2025-05-16,0.9989,Positive,0.117,0.016,0.866,1,True,labor,,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: NTPC, JSW Steel, JK Cement, Ashoka Buildcon, GNFC, Paytm, Eternal, Zydus Life, Nibe, Havells India in focus on 26 May Let's catch up on the latest news from the stock market. Fr",2025-05-26,0.9992,Positive,0.127,0.012,0.861,1,True,sustainability,,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: Tata Motors, Paytm, TVS Motor, NLC India, Piramal Enterprises, International Gemmological Institute, M&M in focus on 3 March Let's catch up on the latest news from the stock mar",2025-03-03,0.9982,Positive,0.079,0.017,0.904,1,True,penalty,,2026-09-03
PAYTM,One 97 Communications,"Airtel to offer free 1-year Perplexity Pro subscription to its customers Artificial intelligence (AI)-powered answer engine Perplexity is offering a one-year free subscription to its premium tier, Per",2025-07-17,0.9981,Positive,0.152,0.014,0.835,1,True,labor,,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: ITC, Hindustan Aeronautics, NCC, EIL, HBL Engineering, Power Mech Projects, Prestige Estates, Desco Infratech in focus on 1 April Let's catch up on the latest news from the stoc",2025-04-01,0.9998,Positive,0.128,0.013,0.859,4,True,"water, renewable, environment, penalty",,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: Larsen and Toubro, Britannia, Titan, Venus Pipes, Paytm, Suzlon, Lupin, Union Bank, Kalyan Jewellers in focus on 9 May Let's catch up on the latest news from the stock market. F",2025-05-09,0.9987,Positive,0.117,0.017,0.866,2,True,"renewable, labor",,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: Indian Hotels, CCL Products, DCM Shriram, Ather Energy, Senores Pharma, Paras Defence, Glenmark in focus on 6 May Let's catch up on the latest news from the stock market. From s",2025-05-06,0.9984,Positive,0.121,0.018,0.861,1,True,penalty,,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: BSE, NLC India, GMDC, GP Petroleums, HPCL, Godrej Consumer, KEI Industries, Paytm, Mahanagar Gas in focus on 7 May Let's catch up on the latest news from the stock market. From ",2025-05-07,0.9975,Positive,0.109,0.024,0.867,1,True,labor,,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: NSDL, Sri Lotus Developers, Bharti Airtel, Britannia, Lupin, Prestige Estates, EIH, Gland Pharma, HG Infra in focus on 6 August Let's catch up on the latest news from the stock ",2025-08-06,0.9982,Positive,0.112,0.007,0.881,1,True,labor,,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: TCS, Hindalco, RBL Bank, United Breweries, Godfrey Phillips, Kisan Mouldings, KNR Construction in focus on 14 February Let's catch up on the latest news from the stock market. F",2025-02-14,0.9984,Positive,0.104,0.014,0.882,2,True,"labor, violation",,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: Bharti Airtel, ABB India, Paytm, KIMS, Zomato, Gabriel India, Thomas Cook in focus on 18 February Let's catch up on the latest news from the stock market. From significant inves",2025-02-18,0.9974,Positive,0.107,0.017,0.876,3,True,"green energy, labor, inclusion",,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: Paytm, Aurobindo Pharma, Aditya Infotech, DLF, Siemens Energy, Inox India, Godfrey Phillips, Azad Engineering in focus on 5 August Let's catch up on the latest news from the sto",2025-08-05,0.9964,Positive,0.105,0.015,0.88,1,True,labor,,2026-09-03
PAYTM,One 97 Communications,"BFSI market cap soared over 50x in two decades, powered by digitalization and fintech In a note highlighting the growth in India's BFSI space, Motilal Oswal on April 22 said it believes the next phase",2025-04-22,0.9973,Positive,0.137,0.009,0.855,1,True,"labor, inclusion",nifty,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: Bharti Airtel, Tata Motors, Dalmia Bharat Sugar, Metropolis, ITD Cementation, ASK Automotive, Bharti Hexacom in focus on 14 May Let's catch up on the latest news from the stock ",2025-05-14,0.9984,Positive,0.122,0.013,0.866,2,True,"renewable, green energy",,2026-09-03
PAYTM,One 97 Communications,"MSCI rebalancing could see Paytm, Nykaa find their way into the Standard index: Nuvama Investors will be closely tracking the MSCI index rebalancing announcement for the Standard and Smallcap indices,",2025-05-13,0.872,Positive,0.044,0.013,0.943,1,True,inclusion,,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: Paytm, Lodha Developers, Oberoi Realty, Kirloskar Ferrous, KEI Industries, JSW Infra, Alpex Solar, Monika Alcobev in focus on 23 July Let's catch up on the latest news from the ",2025-07-23,0.9932,Positive,0.088,0.035,0.876,3,True,"water, labor, penalty",,2026-09-03
PAYTM,One 97 Communications,"Stocks to Watch Today: Paytm, Lloyds Metals, Info Edge, GNG Electronics, Aditya Infotech, Endurance, Regaal Resources, Phoenix Mills in focus on 20 August Let's catch up on the latest news from the st",2025-08-20,0.9969,Positive,0.105,0.017,0.878,3,True,"renewable, green energy, labor",,2026-09-03
POLICYBZR,PB Fintech,"Stocks to Watch Today: Coal India, Shanti Gold, Swiggy, PB Fintech, Chalet Hotels, RR Kabel, JSW Energy, Aarti Industries, ITC, Eicher Motors in focus on 1 August Let's catch up on the latest news fro",2025-08-01,0.9988,Positive,0.103,0.019,0.878,3,True,"carbon, sustainable, labor",,2026-09-03
POLICYBZR,PB Fintech,"Stocks to Watch Today: HCL Tech, Sanofi India, KSB, PB Fintech, Transrail Lighting, Tata Power, Granules India, Kernex in focus on 28 February Let's catch up on the latest news from the stock market. ",2025-02-28,0.9993,Positive,0.139,0.011,0.85,4,True,"renewable, green energy, labor, penalty",,2026-09-03
POLICYBZR,PB Fintech,"Stocks to Watch Today: PB Fintech, Allied Blenders, LIC Housing, Bharti Airtel, Abbott India, Rail Vikas Nigam, Infosys, JSW Energy in focus on 16 May Let's catch up on the latest news from the stock ",2025-05-16,0.9989,Positive,0.117,0.016,0.866,1,True,labor,,2026-09-03
POLICYBZR,PB Fintech,"Stocks to Watch Today: TCS, PB Fintech, Bharti Airtel, Rail Vikas Nigam, Kaynes Technology, Godrej Agrovet in focus on 12 March Let's catch up on the latest news from the stock market. From significan",2025-03-12,0.997,Positive,0.11,0.024,0.866,3,True,"renewable, green energy, violation",,2026-09-03
POLICYBZR,PB Fintech,"Stocks to Watch Today: Eicher Motors, Apollo Tyres, Lupin, Wendt India, HUL, Brigade, Genesys, Wipro, Shilpa Medicare, Yes Bank, Vascon Engineers in focus on 15 May Let's catch up on the latest news f",2025-05-15,0.9993,Positive,0.123,0.018,0.859,1,True,renewable,,2026-09-03
POLICYBZR,PB Fintech,"Stocks to Watch Today: CG Power, Kalpataru Projects, Ellenbarrie, KSB, NCC, Bharat Electronics, HCL Tech, AAVAS Financiers, Apollo Hospitals in focus on 1 July Let's catch up on the latest news from t",2025-07-01,0.9979,Positive,0.107,0.015,0.878,2,True,"green energy, labor",,2026-09-03
POLICYBZR,PB Fintech,"Stocks to Watch Today: Mobikwik, Western Carriers, PB Fintech, Texmaco Rail, Om Infra, JSW Energy, SMS Pharmaceuticals in focus on 26 June Let's catch up on the latest news from the stock market. From",2025-06-26,0.999,Positive,0.114,0.016,0.869,2,True,"environment, labor",,2026-09-03
POLICYBZR,PB Fintech,"What led to the selloff in PB Fintech shares: IRDAI's regulatory action explained Shares of PB Fintech, the parent entity of PolicyBazaar, fell over 2 percent on August 5 as investors weighed the fall",2025-08-05,0.2336,Positive,0.095,0.094,0.81,2,True,"governance, penalty, violation",brokerage,2026-09-03
POLICYBZR,PB Fintech,PB Fintech shares fall after disclosure shows fine by IRDAI over regulatory lapses Insurance regulator IRDAI has imposed a fine of Rs 5 crore on PB Fintech's online insurance aggregator - Policybazaar,2025-08-05,-0.7003,Negative,0.065,0.075,0.86,2,True,"penalty, violation",,2026-09-03
DELHIVERY,Delhivery,"Stocks to Watch Today: Coal India, Shanti Gold, Swiggy, PB Fintech, Chalet Hotels, RR Kabel, JSW Energy, Aarti Industries, ITC, Eicher Motors in focus on 1 August Let's catch up on the latest news fro",2025-08-01,0.9988,Positive,0.103,0.019,0.878,3,True,"carbon, sustainable, labor",,2026-09-03
DELHIVERY,Delhivery,"Stocks to Watch Today: Divis Labs, Premier Energies, Delhivery, Dr Reddys, Bharat Electronics, KEC International, Sun Pharma, PNC Infratech in focus on 19 May Let's catch up on the latest news from th",2025-05-19,0.9993,Positive,0.122,0.018,0.859,1,True,labor,,2026-09-03
DELHIVERY,Delhivery,"Stocks to Watch Today: PB Fintech, Allied Blenders, LIC Housing, Bharti Airtel, Abbott India, Rail Vikas Nigam, Infosys, JSW Energy in focus on 16 May Let's catch up on the latest news from the stock ",2025-05-16,0.9989,Positive,0.117,0.016,0.866,1,True,labor,,2026-09-03
DELHIVERY,Delhivery,"Stocks to Watch Today: KPI Green, Tata Power, Adani Green, Airtel, Waaree Energies, UltraTech Cement, Ceigall India, Mastek in focus on 27 February Let's catch up on the latest news from the stock mar",2025-02-27,0.9979,Positive,0.083,0.016,0.901,6,True,"renewable, environment, green energy, labor, penalty, violation",,2026-09-03
DELHIVERY,Delhivery,"Stocks to Watch Today: Zydus Lifesciences, Ashoka Buildcon, Nureca, Cyient, Ahluwalia Contracts, Transrail Lighting, Swiggy in focus on 15 April Let's catch up on the latest news from the stock market",2025-04-15,0.9974,Positive,0.079,0.013,0.909,1,True,renewable,,2026-09-03
DELHIVERY,Delhivery,"Stocks to Watch Today: Urgo Capital, Delhivery, SML Isuzu, Hindustan Zinc, Bharat Forge, Polycab, RailTel Corporation in focus on 18 June Let's catch up on the latest news from the stock market. From ",2025-06-18,0.9964,Positive,0.11,0.03,0.86,3,True,"renewable, labor, violation",,2026-09-03
DELHIVERY,Delhivery,"Stocks to Watch Today: ABB India, Dilip Buildcon, ITC, Railtel Corp, Hero MotoCorp, Delhivery, MCX, Muthoot Capital, Harsha Engineers in focus on 4 August Let's catch up on the latest news from the st",2025-08-04,0.9977,Positive,0.1,0.013,0.887,1,True,labor,,2026-09-03
NAZARA,Nazara Technologies,"Stocks to Watch Today: Biocon, Texmaco Rail, NTPC Green Energy, UPL, SpiceJet in focus on 25 February Let's catch up on the latest news from the stock market. From significant investments to major dea",2025-02-25,0.9882,Positive,0.079,0.02,0.901,5,True,"carbon, water, renewable, green energy, penalty",,2026-09-03
NAZARA,Nazara Technologies,"Stocks to Watch Today: Bharti Airtel, Kfin Technologies, Nazara Tech, Dabur, Blue Star, Voltas, Symphony, United Breweries, Coal India in focus on 8 May Let's catch up on the latest news from the stoc",2025-05-08,0.9978,Positive,0.117,0.019,0.864,1,True,renewable,,2026-09-03
NAZARA,Nazara Technologies,"Stocks to Watch Today: NHPC, United Spirits, Aster DM Healthcare, GSFC, Gland Pharma, KPR Mills, Dixon Tech, IRCON, Nazara Tech in focus on 21 May Let's catch up on the latest news from the stock mark",2025-05-21,0.9991,Positive,0.108,0.012,0.88,3,True,"renewable, green energy, governance",,2026-09-03
NAZARA,Nazara Technologies,"Stocks to Watch Today: NTPC, JSW Steel, JK Cement, Ashoka Buildcon, GNFC, Paytm, Eternal, Zydus Life, Nibe, Havells India in focus on 26 May Let's catch up on the latest news from the stock market. Fr",2025-05-26,0.9992,Positive,0.127,0.012,0.861,1,True,sustainability,,2026-09-03
NAZARA,Nazara Technologies,"Stocks to Watch Today: HDB Financial, Hero MotoCorp, Sambhv Steel, Lupin, JSW Energy, Asian Paints, RITES, Paras Defence, Maruti Suzuki in focus on 2 July Let's catch up on the latest news from the st",2025-07-02,0.9987,Positive,0.114,0.025,0.861,1,True,penalty,,2026-09-03
NAZARA,Nazara Technologies,"Stocks to Watch Today: ITC, Bajaj Finance, Sun Pharmaceutical, Syngene, Natco Pharma, Vedanta, Sacheerome in focus on 16 June Let's catch up on the latest news from the stock market. From significant ",2025-06-16,0.9991,Positive,0.145,0.017,0.838,3,True,"water, renewable, compliance",,2026-09-03
NAZARA,Nazara Technologies,"Stocks to Watch Today: Lupin, Tata Power, Nazara Tech, Shilpa Medicare, GMR Airports, IRB Infra, Railtel, Shyam Metalics in focus on 10 March Let's catch up on the latest news from the stock market. F",2025-03-10,0.9989,Positive,0.111,0.016,0.873,3,True,"renewable, sustainable, net zero",,2026-09-03
NAZARA,Nazara Technologies,"Stocks to Watch Today: TCS, Hindalco, RBL Bank, United Breweries, Godfrey Phillips, Kisan Mouldings, KNR Construction in focus on 14 February Let's catch up on the latest news from the stock market. F",2025-02-14,0.9984,Positive,0.104,0.014,0.882,2,True,"labor, violation",,2026-09-03
